user_id,poi_id,venueCategory,lat,lon,week,time,Classification_Numeric
452,4b830eaef964a5200ef530e3,Italian Restaurant,40.60165478,-73.99311217,Sunday,19:02:03,3
883,4ec1a8fcb6341cd41f8ffc91,Church,40.7927292,-73.97301369,Sunday,19:02:15,0
1083,4db9684dced7cef042e4c7d3,Mexican Restaurant,40.72234061,-73.98782909,Sunday,19:02:19,3
71,481dfa3af964a5207f4f1fe3,Hotel,40.75261955,-73.99336294,Sunday,19:03:33,6
61,4b4f8fe2f964a520820b27e3,Department Store,40.88283265,-73.90149847,Sunday,19:05:23,2
295,4a3444b1f964a520029c1fe3,Bar,40.83736309,-74.09983051,Sunday,19:06:02,3
452,4be7276ecf200f47df58153c,Drink Shop,40.6005857,-73.99191275,Sunday,19:06:23,2
465,44d7b1f3f964a52070361fe3,Hotel,40.73650716,-73.98880407,Sunday,19:07:59,6
629,40e74880f964a520150a1fe3,Burger Joint,40.7414075,-73.98843795,Sunday,19:11:09,3
518,4cdacd78958f236a8e1fa903,Office,40.73953974,-73.98840053,Sunday,19:12:06,8
20,4a01c9dbf964a520fe701fe3,Sandwich Place,40.68189339,-73.96026596,Sunday,19:12:18,3
982,41818800f964a520db1d1fe3,Cafe,-73.990244,-240.0,Sunday,19:17:24,2
40,4b085910f964a520b90923e3,Department Store,40.78292986,-73.83085012,Sunday,19:17:27,2
121,4eb7783d0aaf1abee02a3345,Home,40.61249562,-73.98887973,Sunday,19:17:41,6
976,4c2d1bd23a4d0f477c51e386,Electronics Store,40.71194233,-74.00806128,Sunday,19:18:34,2
974,4e1273a5d4c07597ff8a0ba3,Park,40.82671052,-73.95518041,Sunday,19:18:45,0
280,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,19:18:45,1
424,4acd1810f964a520d6ca20e3,Pizza Place,40.77809057,-73.95841199,Sunday,19:19:18,3
424,4ad684abf964a520970721e3,Subway,40.75047562,-73.94028425,Sunday,19:20:07,5
974,4e4ea51a8877402b06b83022,Sport,40.82600061,-73.95562239,Sunday,19:20:43,0
496,41102700f964a520d60b1fe3,Department Store,40.75061379,-73.98856401,Sunday,19:20:54,2
34,4f106a1de4b067f66e78b229,Home,40.76723746,-73.89482953,Sunday,19:21:37,6
974,4e7cb926d22d882fa2db3f06,Gym,40.82514376,-73.95717144,Sunday,19:23:07,0
713,4ab6c8faf964a520097920e3,Coffee Shop,40.76982363,-73.95452606,Sunday,19:23:10,2
37,4a676435f964a52054c91fe3,Sporting Goods Shop,40.76280319,-73.97336954,Sunday,19:23:56,2
1073,4176fc00f964a520b21d1fe3,American Restaurant,40.710579,-73.965779,Sunday,19:24:17,3
974,4ec9763849010f98cee35863,Sport,40.82652315,-73.95624231,Sunday,19:24:31,0
974,4a1a4d4df964a520917a1fe3,Park,40.82540356,-73.95661354,Sunday,19:25:34,0
979,4a357950f964a520079d1fe3,Deli,40.71878936,-73.99280801,Sunday,19:26:52,2
778,4a73515ef964a5201edc1fe3,Home Store,40.71572238,-74.01175103,Sunday,19:28:35,2
56,4acf8228f964a5202fd420e3,Clothing Store,40.733012,-73.998257,Sunday,19:29:24,2
37,4c40cef6a5c5ef3b0517b06f,Bus Station,40.77847356,-73.98231711,Sunday,19:30:44,5
512,4db315b1cda1c57c823e3182,Salon,40.867006,-74.098803,Sunday,19:30:47,2
55,43df8ad6f964a520b92e1fe3,Movie Theater,40.73135645,-73.9886713,Sunday,19:32:06,0
204,4cc16cad873c236a9788b823,Drink Shop,40.59029976,-73.79982927,Sunday,19:33:09,2
317,4f03fee92c5b145d090cc4fe,Home,40.8331652,-73.94186034,Sunday,19:33:16,6
1047,4bbcaf314e069c74d4bb9de3,Salon,40.701922,-73.807971,Sunday,19:35:02,2
974,4f93eda8e4b03742da7f9eb8,Other Great Outdoors,40.6865107,-73.80220175,Sunday,19:36:00,1
465,4a84a143f964a52028fd1fe3,BBQ Joint,40.73738738,-73.98839479,Sunday,19:36:22,3
291,4ae4bf7ef964a520bf9d21e3,Drink Shop,40.717629,-73.996167,Sunday,19:36:25,2
178,3fd66200f964a52015e91ee3,Seafood Restaurant,40.73662677,-73.99088549,Sunday,19:36:55,3
467,4ba82484f964a52051ce39e3,Mall,40.66055589,-74.17174136,Sunday,19:37:54,2
291,49f50c47f964a520896b1fe3,Chinese Restaurant,40.71746063,-73.99619391,Sunday,19:38:34,3
805,43a72ba0f964a520672c1fe3,Movie Theater,40.73416736,-73.99048716,Sunday,19:38:59,0
582,4d5c0863775f8cfae0ffb0e0,Bakery,40.62645195,-74.16324998,Sunday,19:40:48,3
746,4c2d1341e760c9b6d7424449,College Academic Building,40.71080046,-74.00472164,Sunday,19:41:54,4
724,4d58191c577aa093afa64db9,Jewelry Store,40.638882,-73.988149,Sunday,19:42:12,2
40,4b5ce4cef964a520b44929e3,Drink Shop,40.7632808,-73.8091237,Sunday,19:42:25,2
37,4d6c1167df3d6ea8db37d926,Movie Theater,40.77347313,-73.98300648,Sunday,19:42:29,0
179,4f945f28e4b0ab5f0ab3f3b7,Home,40.72966217,-74.04763776,Sunday,19:43:18,6
696,4bb67efe2ea1952150c8ab2f,Movie Theater,40.92447878,-73.85432585,Sunday,19:43:50,0
891,4e7e6b125503f21e714e6906,Home,40.84637534,-73.96537147,Sunday,19:45:11,6
12,4b085910f964a520b90923e3,Department Store,40.78292986,-73.83085012,Sunday,19:46:00,2
421,3fd66200f964a52059ea1ee3,American Restaurant,40.7522129,-73.97761256,Sunday,19:46:12,3
976,4ee03cc6d3e38ddb2a91672f,Other Great Outdoors,40.75404836,-73.98442337,Sunday,19:46:53,1
976,4aad5579f964a520c05f20e3,Subway,40.7121837,-73.96777925,Sunday,19:47:38,5
200,3fd66200f964a5204de71ee3,Mexican Restaurant,40.74840901,-73.97666394,Sunday,19:48:03,3
701,4a1f0bf5f964a520fb7b1fe3,Gym,40.677036,-73.972353,Sunday,19:52:08,0
141,43a52546f964a520532c1fe3,Airport,40.64508936,-73.78452301,Sunday,19:52:16,5
507,4da3e303573d1456ad53227d,Apartment,40.68966428,-73.9597666,Sunday,19:52:48,6
113,4b663efbf964a520831a2be3,Fast Food Restaurant,40.75445428,-73.99927559,Sunday,19:53:08,3
1073,4a905de3f964a520881720e3,Drink Shop,40.710444,-73.965014,Sunday,19:54:15,2
389,3fd66200f964a52094e31ee3,Bus Station,40.71652555,-73.99558067,Sunday,19:54:56,5
1042,4a7d3025f964a5208eee1fe3,French Restaurant,40.72320299,-73.9826098,Sunday,19:55:19,3
113,4dc854bcc65be1b8e350a5df,Pizza Place,40.74907938,-74.00678161,Sunday,19:55:34,3
628,4b11a66cf964a5206a8123e3,Drink Shop,40.83778432,-74.18405059,Sunday,19:55:41,2
657,4ea722e3a17c2febcc5ba530,American Restaurant,40.72138011,-73.98802489,Sunday,19:57:48,3
762,4e0a03a5fa767637fd3c47f1,Deli,40.71213862,-73.99926412,Sunday,19:58:04,2
191,4bad9a3ff964a520625e3be3,Building,40.72688322,-73.99640624,Sunday,19:58:36,8
724,4c4c7ff1959220a132ed1a11,Miscellaneous Shop,40.636716,-73.986748,Sunday,19:58:39,2
84,4b9bccf9f964a520c12636e3,Hotel,40.63948982,-73.9797689,Sunday,19:58:40,6
84,4ecacfc2f5b90c1c32a143cb,Ice Cream Shop,40.63948697,-73.97977361,Sunday,19:58:54,3
84,4ed3da388b81b4739a8bf3a8,Snack Place,40.63942645,-73.9797699,Sunday,19:59:17,3
84,4a62af49f964a52073c41fe3,Bar,40.64263757,-73.97940733,Sunday,19:59:32,3
294,4a676435f964a52054c91fe3,Sporting Goods Shop,40.76280319,-73.97336954,Sunday,20:03:25,2
158,4a6e34ccf964a52034d41fe3,Drink Shop,40.82458439,-73.97378851,Sunday,20:03:42,2
976,4a4d10fbf964a52082ad1fe3,Subway,40.67837611,-73.90339851,Sunday,20:04:38,5
768,4f83020de4b0e160bbaa2c30,Moving Target,40.91154009,-74.03875923,Sunday,20:04:44,1
10,4aa95e7af964a520525320e3,Bike Shop,40.74513808,-73.97647455,Sunday,20:06:47,2
130,3fd66200f964a520def11ee3,Park,40.7352825,-73.99040315,Sunday,20:07:26,0
1002,4bb89d8e7421a593b4e9c140,Church,40.73906331,-73.98695469,Sunday,20:09:18,0
768,4eefba8a0aaf9ae2825dbaeb,Road,40.93773416,-74.12587166,Sunday,20:10:03,1
116,4eed29af722ea776175c1dbf,Gym,40.71775085,-73.95186268,Sunday,20:10:38,0
12,4a92a28ff964a520451d20e3,Department Store,40.78322232,-73.8334465,Sunday,20:10:52,2
364,4c06329f5753c928817e3af1,Home,40.78381751,-73.94186034,Sunday,20:12:04,6
976,4b5284f5f964a520ce8027e3,Subway,40.6896915,-73.9229937,Sunday,20:12:30,5
439,4c896e121dcd199c41a04c1b,Home,40.79012656,-73.8477874,Sunday,20:12:36,6
874,4e894c5df7904f43f325a7e5,Home,40.68262247,-73.71836391,Sunday,20:13:49,6
880,4b70341bf964a520770b2de3,Drugstore,40.78423171,-73.94749443,Sunday,20:15:20,7
171,3fd66200f964a52063e61ee3,Bar,40.722104,-73.99669318,Sunday,20:15:23,3
755,4e1a0292a8097d08b2463272,Church,40.91524094,-73.99945923,Sunday,20:15:30,0
1080,3fd66200f964a5209ce71ee3,Bar,40.7656055,-73.9874249,Sunday,20:15:37,3
871,4c4ca999b301b7130ad70789,Home,40.76741096,-73.96537147,Sunday,20:18:08,6
69,4e4ac7bd14951b66ae92f888,Other Great Outdoors,40.70349882,-73.78847202,Sunday,20:18:15,1
782,4ac7d727f964a5200eba20e3,Drink Shop,40.711608,-73.85917,Sunday,20:18:36,2
69,4ca73f1cf47ea143485a6821,Road,40.70375586,-73.79921461,Sunday,20:18:36,1
20,427d5680f964a520a8211fe3,Art Museum,40.67163899,-73.96381202,Sunday,20:20:09,0
742,4a9e7e1af964a5204c3a20e3,Department Store,40.68430926,-73.97653194,Sunday,20:21:47,2
951,4ad9267ef964a5209b1821e3,Clothing Store,40.73844143,-73.99151444,Sunday,20:22:04,2
495,4de8f397fa76fd1168ad0662,Apartment,40.7724097,-73.98468737,Sunday,20:23:09,6
644,43a52546f964a520532c1fe3,Airport,40.64508936,-73.78452301,Sunday,20:23:44,5
951,4b1053b7f964a520dd6d23e3,Clothing Store,40.738374,-73.99140716,Sunday,20:24:05,2
305,4dbdad4e6e810768bf7c4ef8,Movie Theater,40.81022863,-73.9515355,Sunday,20:26:23,0
1001,49d10b5af964a520545b1fe3,Italian Restaurant,40.67142241,-73.99097157,Sunday,20:27:21,3
56,3fd66200f964a520f6ea1ee3,Bar,40.71402088,-73.98987293,Sunday,20:27:23,3
527,49de0156f964a52021601fe3,Train Station,40.80514464,-73.939147,Sunday,20:27:29,5
473,4f0f47650cd695a0e54cb438,Cafe,-73.9977479,-240.0,Sunday,20:27:49,2
216,4b897be0f964a520bb3a32e3,American Restaurant,40.72853965,-74.04655055,Sunday,20:28:33,3
1019,4ad60397f964a520770421e3,Home,40.67844744,-73.96537147,Sunday,20:29:40,6
909,4b76d65df964a520f6622ee3,Drink Shop,40.75674994,-74.16093349,Sunday,20:30:46,2
662,4b2acab2f964a520beaf24e3,Thai Restaurant,40.74322529,-73.99635315,Sunday,20:32:10,3
781,4cc04dc4575d236abac2c38e,Road,40.92081727,-74.07228112,Sunday,20:32:40,1
448,4e30c1a7e4cd6396f9c322be,Professional,40.77314457,-74.02712328,Sunday,20:33:02,8
1059,4c4dcfb2fb742d7f792a592d,Coffee Shop,40.715666,-73.955944,Sunday,20:36:05,2
871,4c1ba84feac020a19a3345c2,Sandwich Place,40.76529644,-73.95761989,Sunday,20:36:30,3
123,4e64846b18a8ce02fdc01c5e,Outdoors,40.76038955,-73.96223471,Sunday,20:36:45,1
65,4cc24bac4fcfbfb79547bd24,Home,40.76597116,-74.16509908,Sunday,20:37:25,6
891,4840fef8f964a52031501fe3,Stadium,40.81143815,-74.06779647,Sunday,20:37:52,0
443,4e41f1c3b3add6fcb0d13356,General Travel,40.91138831,-73.98410082,Sunday,20:40:11,0
117,49bd233ef964a5204e541fe3,Steakhouse,40.61172885,-74.009447,Sunday,20:40:36,3
507,4c751e8c2db5236aa504bc79,Bus Station,40.69032262,-73.96059313,Sunday,20:44:32,5
381,4be42d27d4f7c9b6bcc02320,College Academic Building,40.63198984,-73.95062685,Sunday,20:45:29,4
175,4989af90f964a5207f521fe3,Coffee Shop,40.72913025,-73.98130701,Sunday,20:45:40,2
527,4b82fa73f964a52090f030e3,Miscellaneous Shop,40.75277927,-73.97710013,Sunday,20:46:49,2
211,4c19afcb6a21c9b60405cb97,Home,40.69954649,-73.83602511,Sunday,20:47:11,6
855,4f334bc3e4b0cd90f6707625,Home,40.83511629,-74.16509908,Sunday,20:47:48,6
1054,4f555ca5e4b0d9f84eaf7eba,Bar,40.85673983,-74.17734282,Sunday,20:47:49,3
712,462a6065f964a520d9451fe3,American Restaurant,40.75821277,-73.98682594,Sunday,20:47:51,3
527,42829c80f964a5206a221fe3,Train Station,40.75280621,-73.97717535,Sunday,20:48:01,5
1069,4d817e17c8bdb1f713f5cbc2,Home,40.82850508,-74.25901479,Sunday,20:48:01,6
543,43a52546f964a520532c1fe3,Airport,40.64508936,-73.78452301,Sunday,20:48:23,5
12,4b53672bf964a520199b27e3,Drink Shop,40.76396261,-73.8291242,Sunday,20:49:52,2
609,4de078d27d8b84d5dc6e275f,Scenic Lookout,40.7714315,-74.01587681,Sunday,20:50:55,1
609,4c41d63e5faf76b07e884820,Park,40.77129837,-74.01576779,Sunday,20:51:15,0
654,4cb06cd5aef16dcb8883b054,Fast Food Restaurant,40.774093,-74.03775911,Sunday,20:51:17,3
629,4c12b3d07f7f2d7f11ccdd68,Bar,40.72750268,-74.00063396,Sunday,20:51:31,3
312,4daa00f34b22f071eaae301a,Salon,40.79148881,-73.73172779,Sunday,20:52:07,2
365,4ee03cc6d3e38ddb2a91672f,Other Great Outdoors,40.75404836,-73.98442337,Sunday,20:52:19,1
951,43bba61df964a520eb2c1fe3,Drink Shop,40.73485229,-73.99108529,Sunday,20:53:21,2
335,4bc0fd33f8219c743aa3b210,Fast Food Restaurant,40.61401,-73.926095,Sunday,20:53:22,3
335,4ed7082a77c86e4f2b10b351,Home,40.61404836,-73.93010371,Sunday,20:53:36,6
199,4c315e907cc0c9b688cbee9a,Neighborhood,40.74530618,-73.94837379,Sunday,20:53:51,6
901,4e8c3a3eb8f7a1fe8ddc7284,Airport,40.64575141,-73.77488498,Sunday,20:54:51,5
916,4bf1a8aba09076b0b8e729d4,Gym,40.83913875,-74.1564703,Sunday,20:56:12,0
757,4e752aa445ddd4323fa05253,Other Great Outdoors,40.82533633,-73.97627367,Sunday,20:58:21,1
686,43a72ba0f964a520672c1fe3,Movie Theater,40.73416736,-73.99048716,Sunday,20:59:21,0
781,4c9adfc978ffa093317d7075,Other Great Outdoors,40.67334754,-74.11102295,Sunday,20:59:39,1
80,4b3ba832f964a5201f7825e3,Electronics Store,40.690112,-73.983657,Sunday,20:59:53,2
880,4e388ed91f6ecc2de15a6acb,Apartment,40.78439496,-73.94912465,Sunday,21:00:25,6
649,4ad0d761f964a5204ada20e3,Mexican Restaurant,40.77885161,-73.98122549,Sunday,21:02:29,3
599,4a35c715f964a5205e9d1fe3,Vintage Store,40.71822445,-73.95521,Sunday,21:02:39,2
995,4ee03cc6d3e38ddb2a91672f,Other Great Outdoors,40.75404836,-73.98442337,Sunday,21:04:10,1
171,49bab6d5f964a5209a531fe3,Bar,40.72208382,-73.99673335,Sunday,21:04:15,3
172,4a737bf8f964a52091dc1fe3,Train Station,40.707149,-73.99057,Sunday,21:05:21,5
717,4d5dec94618aa090a573e5e1,Gym,40.76246451,-73.96581055,Sunday,21:07:22,0
1074,4ba82484f964a52051ce39e3,Mall,40.66055589,-74.17174136,Sunday,21:07:43,2
69,4b9e1c77f964a52059cb36e3,Bus Station,40.71282718,-73.90067169,Sunday,21:08:23,5
527,4ae4eb45f964a5206e9f21e3,Subway,40.73822397,-73.99621367,Sunday,21:08:29,5
121,4f947365e4b061a426a2eb7b,Massage,40.615962,-73.987525,Sunday,21:09:21,2
560,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,21:10:10,1
84,4f944dcae4b01970bc82d8aa,Other Great Outdoors,40.8283696,-73.93273581,Sunday,21:10:36,1
527,4c6164573986e21e916f964f,Massage,40.73719515,-73.99640624,Sunday,21:10:49,2
397,4b82f89af964a5202bf030e3,Church,40.76510738,-73.95718939,Sunday,21:11:18,0
833,49e4ec34f964a5206e631fe3,Mall,40.72696607,-74.03832436,Sunday,21:11:41,2
238,4f947434e4b06ce859117f3a,Home,40.67175647,-73.91834636,Sunday,21:12:24,6
652,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,21:12:39,1
185,4d3260b2511760fc57f4e2bd,Other Nightlife,40.96533795,-74.0628079,Sunday,21:13:59,0
293,4d2b7e7ab818a35df652b08a,Home,40.69321218,-73.93010371,Sunday,21:14:12,6
530,4c6c3b1323c1a1cd5efc18cf,Pizza Place,40.743982,-74.006678,Sunday,21:14:12,3
74,4d8f7310c479a35d129f5c97,Laundry Service,40.77945,-74.140481,Sunday,21:14:28,2
599,4aa411d6f964a520254520e3,Vintage Store,40.71831071,-73.95503691,Sunday,21:15:07,2
218,3fd66200f964a520a7e91ee3,French Restaurant,40.73543762,-73.99804831,Sunday,21:15:36,3
354,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,21:15:51,1
942,4e862fc47ee62475b61a5280,Bar,40.76457468,-73.99194719,Sunday,21:15:54,3
9,4901ef67f964a5205b521fe3,Music Venue,40.673615,-73.99171,Sunday,21:15:59,0
562,4ddfe92e8877e0877e661125,Other Great Outdoors,40.89650395,-73.87637178,Sunday,21:16:11,1
507,4ab26766f964a520146b20e3,Coffee Shop,40.75544236,-73.99124704,Sunday,21:16:35,2
704,4b244b63f964a520766524e3,Subway,40.83304509,-73.86081592,Sunday,21:16:59,5
781,4b9553a8f964a520999c34e3,Park,40.68061463,-74.11436096,Sunday,21:17:32,0
906,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,21:18:33,1
906,4ab7e0d7f964a520417b20e3,Clothing Store,40.73524837,-73.991138,Sunday,21:19:24,2
691,4f1cf14ee4b03543a2d7c111,Bus Station,40.76543283,-74.17998582,Sunday,21:19:33,5
615,4a663a8ef964a5203ec81fe3,Historic Site,40.70718136,-74.01041865,Sunday,21:19:57,1
615,5037f91716483e7c34e865a0,Park,40.70901127,-74.01094437,Sunday,21:20:13,0
71,4a3d4aecf964a52012a21fe3,Church,40.75850534,-73.97652626,Sunday,21:23:12,0
276,4459d2f1f964a520d7321fe3,Airport,40.68968494,-74.17938709,Sunday,21:25:23,5
242,4cb23a88eb65b1f774ff7acd,Asian Restaurant,40.69896,-73.820556,Sunday,21:26:01,3
734,4e779dfeb0fb96803424baf8,Other Great Outdoors,40.84661365,-74.01780483,Sunday,21:26:11,1
748,4ba7977af964a52054a039e3,Diner,40.83451042,-73.85179894,Sunday,21:27:04,3
763,4b688c4df964a520357f2be3,Medical Center,40.65671312,-73.94318104,Sunday,21:27:52,7
84,4c7c6874247cb60c6f375e5e,Chinese Restaurant,40.6394685,-73.97982894,Sunday,21:28:35,3
1044,4b105a6ef964a5207e6e23e3,Mall,40.91143695,-73.77997398,Sunday,21:28:49,2
84,4d87262f5e70224b31574309,Gas Station,40.6381523,-73.97940733,Sunday,21:28:52,2
599,3fd66200f964a52008e31ee3,Vintage Store,40.721353,-73.95775,Sunday,21:28:58,2
84,4d8cc53cfa943704dbf8d7c5,Deli,40.63894211,-73.97996977,Sunday,21:29:42,2
1028,4a70a76cf964a52017d81fe3,Office,40.73815469,-74.00123247,Sunday,21:33:34,8
834,4e602d907d8b854088aa523c,Bar,40.834873,-74.225148,Sunday,21:35:38,3
734,4a4821f5f964a52095aa1fe3,Road,40.76117086,-74.01128769,Sunday,21:35:52,1
202,49c6b987f964a52076571fe3,Coffee Shop,40.66613643,-73.985306,Sunday,21:36:00,2
273,49f7456af964a5207b6c1fe3,Movie Theater,40.71743574,-74.01227321,Sunday,21:38:06,0
840,4b47db16f964a520b34126e3,Seafood Restaurant,40.78617929,-74.04631734,Sunday,21:39:03,3
951,4a011ecef964a520d9701fe3,Drugstore,40.73547014,-73.99212599,Sunday,21:41:26,7
199,4a92fa2bf964a5205e1e20e3,Department Store,40.748512,-73.988708,Sunday,21:42:00,2
768,4c550d5afd2ea593c95a112b,Factory,40.94586198,-74.13276728,Sunday,21:43:28,8
734,4acf58baf964a52028d320e3,Neighborhood,40.71421606,-74.00596619,Sunday,21:43:51,6
185,4b864e7af964a520738531e3,Pizza Place,40.967786,-74.07368968,Sunday,21:45:26,3
525,4f5684de771657f331e5ca01,Home,40.96324076,-74.0946311,Sunday,21:47:08,6
528,4f03f2a50e0149a030b892c7,Other Great Outdoors,40.71269851,-73.98660421,Sunday,21:47:20,1
394,4cd991f3a99d37041cf20bce,Sandwich Place,40.72141,-74.04276,Sunday,21:49:01,3
69,4cb73d67589f236ac95b3d3d,Bus Station,40.70615906,-73.89630229,Sunday,21:49:03,5
768,4b8d0a3ef964a52070e532e3,Road,40.92171713,-74.07617569,Sunday,21:49:31,1
58,43a52546f964a520532c1fe3,Airport,40.64508936,-73.78452301,Sunday,21:49:48,5
7,49cab6e1f964a520d6581fe3,Chinese Restaurant,40.80783255,-73.96386427,Sunday,21:49:56,3
58,4f14e0dde4b072566022c3e7,Home,40.7657395,-73.95361626,Sunday,21:50:06,6
210,4af22c7cf964a52058e621e3,Latin American Restaurant,40.855476,-73.929164,Sunday,21:50:16,3
1054,4ee03cc6d3e38ddb2a91672f,Other Great Outdoors,40.75404836,-73.98442337,Sunday,21:51:16,1
902,4e80a57429c2299aa3addd5d,Gym,40.94709963,-74.072561,Sunday,21:52:35,0
303,3fd66200f964a520def11ee3,Park,40.7352825,-73.99040315,Sunday,21:52:49,0
303,4a833fa5f964a5207efa1fe3,Clothing Store,40.73512291,-73.99118391,Sunday,21:53:34,2
615,3fd66200f964a520def11ee3,Park,40.7352825,-73.99040315,Sunday,21:53:44,0
615,4ec56c366c254debeb50c1c4,Campground,40.73506259,-73.99080514,Sunday,21:54:02,1
921,4e64846b18a8ce02fdc01c5e,Outdoors,40.76038955,-73.96223471,Sunday,21:54:48,1
591,4c264b32f7ced13ae215266d,Gym,40.61779134,-74.03036512,Sunday,21:57:53,0
601,4f947ef6e4b0599b4fb1114e,Home,40.78046737,-73.91834636,Sunday,21:58:28,6
904,4cd5d6dadfb4a1cd15bd5b5c,Other Great Outdoors,40.76420424,-73.977169,Sunday,22:00:07,1
951,4a70a76cf964a52017d81fe3,Office,40.73815469,-74.00123247,Sunday,22:01:11,8
1009,4b19abbbf964a5209de123e3,Theater,40.7180038,-74.00281057,Sunday,22:02:13,0
816,4e7ea6e793adeda960d078c3,Home,40.93508142,-73.96537147,Sunday,22:02:49,6
84,4aaa69bff964a520dc5520e3,Diner,40.642719,-73.97949,Sunday,22:03:02,3
660,4e6e3d8f18380b4aac553e9f,Bar,40.731805,-73.975817,Sunday,22:03:05,3
976,4e63eda6b3ad629a3a9d1309,Home,40.69321218,-73.93010371,Sunday,22:03:45,6
906,4a49212cf964a52004ab1fe3,Cafe,-73.98921546,-240.0,Sunday,22:04:02,2
323,4459d2f1f964a520d7321fe3,Airport,40.68968494,-74.17938709,Sunday,22:06:37,5
509,4a982ad4f964a520c12a20e3,Miscellaneous Shop,40.73529129,-74.0023613,Sunday,22:08:06,2
121,4ee03cc6d3e38ddb2a91672f,Other Great Outdoors,40.75404836,-73.98442337,Sunday,22:09:28,1
287,4af20f6bf964a52090e521e3,Burger Joint,40.81223089,-74.21516508,Sunday,22:10:08,3
121,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,22:10:13,1
293,4e5577f445dd0a4826e6ab3e,Home,40.69321218,-73.93010371,Sunday,22:10:39,6
734,43c75e2cf964a5207c2d1fe3,Theater,40.75557964,-73.98854256,Sunday,22:10:40,0
742,4b45319df964a520940726e3,Sandwich Place,40.68434483,-73.97730101,Sunday,22:12:05,3
742,4d8fb54a6174a0932c9ae4e3,Subway,40.61336604,-74.00071979,Sunday,22:12:37,5
668,4cb72a73e262b60c083a74e0,Restaurant,40.64267217,-73.97948194,Sunday,22:13:10,3
946,4e62587bd4c06542aae6e8f6,Bank,40.66687764,-73.83833684,Sunday,22:13:49,2
401,3fd66200f964a520dcf01ee3,American Restaurant,40.71339779,-73.95115091,Sunday,22:13:54,3
178,4d8132b59d78a35df9a9500f,Bus Station,40.89832388,-73.85429714,Sunday,22:15:09,5
277,4b3c2146f964a520178225e3,Pizza Place,40.73053292,-73.98635744,Sunday,22:15:26,3
518,4a21834ff964a520077d1fe3,Hardware Store,40.7421523,-73.99064541,Sunday,22:16:32,2
1066,4c684d7473851b8dd845ba39,Ferry,40.77506559,-73.96882296,Sunday,22:17:50,5
638,4a89d016f964a520150920e3,Clothing Store,40.77925782,-73.95514369,Sunday,22:19:18,2
136,4a81a139f964a52011f71fe3,Burrito Place,40.75693,-73.99359612,Sunday,22:19:52,3
733,4eb0a451cc21adeaf7c2a125,Bus Station,40.78322804,-73.97825373,Sunday,22:20:29,5
704,4c0ce7232466a593acad7621,Park,40.712011,-74.007121,Sunday,22:20:31,0
535,4abac118f964a520cb8220e3,Chinese Restaurant,40.71607,-73.99738,Sunday,22:21:09,3
121,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,22:21:16,1
535,4f93baf21081cba0060643f0,Other Great Outdoors,40.81780414,-73.85728598,Sunday,22:21:38,1
827,4de1236e45dd3eae877fce87,Beach,40.79900385,-73.79360211,Sunday,22:21:39,1
827,4e4738f552b1bac0d9826b00,Marina,40.81451866,-73.80527501,Sunday,22:22:04,1
593,4bca2915cc8cd13aef1bbdcf,Home,40.83838534,-74.11812338,Sunday,22:22:54,6
293,4b5284f5f964a520ce8027e3,Subway,40.6896915,-73.9229937,Sunday,22:23:19,5
624,4a562c06f964a520a3b41fe3,Home Store,40.76064174,-73.96110972,Sunday,22:23:33,2
1054,4f3fe987e4b02d0e6c0c4f38,Neighborhood,40.83004244,-74.13896629,Sunday,22:23:37,6
231,408da280f964a520d8f21ee3,University,40.72944585,-73.99366021,Sunday,22:25:02,4
8,4a705a19f964a5204ed71fe3,Gym,40.75915,-73.978449,Sunday,22:25:31,0
397,4e4d607dc65be7ec3abad509,Gift Shop,40.76339453,-73.95862437,Sunday,22:25:51,2
946,4bdd0efc645e0f4750c26a19,Seafood Restaurant,40.64022984,-73.87813466,Sunday,22:26:29,3
1055,4a535b7df964a52034b21fe3,Coffee Shop,40.72902269,-73.98145049,Sunday,22:32:36,2
1054,4f3ffc31e4b00e2d512f451a,Neighborhood,40.83598637,-74.14768814,Sunday,22:34:15,6
1074,4d1796048312236a1ef55eba,Clothing Store,40.660614,-74.17224,Sunday,22:35:40,2
56,4a889b44f964a520170720e3,Garden,40.70550207,-73.94992252,Sunday,22:37:19,1
293,4e8bac9b6c25fbeecd5147f8,General Travel,40.70408638,-73.94807993,Sunday,22:37:25,0
638,4aefa3eef964a520bbd921e3,Sandwich Place,40.77869357,-73.95612751,Sunday,22:37:54,3
638,4aa53eccf964a520b24720e3,Coffee Shop,40.77865225,-73.95600343,Sunday,22:38:15,2
1014,49c9358af964a52040581fe3,Burger Joint,40.75638016,-73.99022162,Sunday,22:38:18,3
391,4840fe6bf964a52030501fe3,Bus Station,40.7572213,-73.99154663,Sunday,22:38:19,5
768,4c9505c694a0236afc2c9212,Funeral Home,40.8218073,-73.99078793,Sunday,22:38:21,2
