passenger_count,tpep_pickup_datetime,tpep_dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount
1,2015-01-17 18:46:36,2015-01-17 18:53:18,-73.99018096923827,40.76168823242188,-73.97566986083984,40.7653923034668,7.3
1,2015-01-17 08:54:10,2015-01-17 08:57:27,-73.98088836669923,40.764995574951165,-73.96241760253906,40.76698303222656,6.3
1,2015-01-10 01:18:02,2015-01-10 01:39:59,-73.95738983154298,40.71443176269531,-73.85021209716798,40.72042083740234,26.55
2,2015-01-11 23:47:26,2015-01-11 23:52:30,-73.98844909667967,40.723121643066406,-73.97602081298828,40.74025344848633,7.8
5,2015-01-03 10:15:35,2015-01-03 10:21:45,-73.97808837890625,40.75235748291016,-73.96966552734375,40.758094787597656,8.0
2,2015-01-06 20:30:05,2015-01-06 20:33:17,-73.96704864501953,40.7651481628418,-73.9651641845703,40.771968841552734,7.3
1,2015-01-22 22:20:26,2015-01-22 22:24:25,-73.97756195068358,40.784217834472656,-73.97953033447266,40.77425384521485,6.3
1,2015-01-07 21:46:58,2015-01-07 22:26:41,-73.99143981933594,40.759082794189446,-73.92427062988281,40.693336486816406,36.8
1,2015-01-03 11:10:49,2015-01-03 11:21:50,-73.95232391357422,40.77568817138672,-73.98040008544923,40.774017333984375,12.9
2,2015-01-14 21:47:32,2015-01-14 21:56:54,-73.97602081298828,40.76125717163086,-73.97499084472656,40.782814025878906,12.8
5,2015-01-12 17:38:45,2015-01-12 17:55:58,-73.98877716064453,40.7491569519043,-73.970947265625,40.76555252075195,13.8
3,2015-01-30 22:44:12,2015-01-30 23:01:28,-73.99679565429686,40.720527648925774,-73.96922302246092,40.7534294128418,17.15
2,2015-01-23 00:23:24,2015-01-23 00:26:53,-73.97677612304686,40.75908660888672,-73.98527526855469,40.75707244873047,5.8
4,2015-01-22 08:26:09,2015-01-22 08:30:32,-73.97959136962889,40.7354736328125,-73.97456359863281,40.74427795410156,5.8
2,2015-01-16 23:52:05,2015-01-17 00:17:42,-73.95652770996092,40.676029205322266,-73.98777770996092,40.732364654541016,25.38
1,2015-01-01 04:02:41,2015-01-01 04:29:00,-73.98348999023438,40.721946716308594,-73.96604919433594,40.68929290771485,27.2
1,2015-01-23 10:46:06,2015-01-23 10:52:04,-73.9524688720703,40.78600311279297,-73.9623031616211,40.77460861206056,7.5
3,2015-01-31 13:30:08,2015-01-31 13:42:11,-74.00157165527344,40.75654220581056,-73.9908676147461,40.760990142822266,11.0
1,2015-01-25 14:24:38,2015-01-25 14:38:05,-73.9553985595703,40.77683639526367,-73.98331451416014,40.77539443969727,13.57
1,2015-01-15 22:25:27,2015-01-15 22:37:20,-74.00779724121094,40.74275588989258,-73.9812240600586,40.781116485595696,14.3
1,2015-01-23 17:46:34,2015-01-23 17:51:17,-73.9565200805664,40.76717376708984,-73.9545669555664,40.7765998840332,7.8
1,2015-01-30 14:39:10,2015-01-30 14:43:09,-73.98839569091797,40.74929428100586,-73.98002624511719,40.760845184326165,6.96
6,2015-01-16 01:46:52,2015-01-16 01:59:27,-73.98356628417967,40.76277160644531,-74.01007080078125,40.7143783569336,15.8
4,2015-01-19 14:12:52,2015-01-19 14:16:40,-73.99369812011719,40.74178695678711,-73.98274993896483,40.74811935424805,6.8
1,2015-01-20 08:48:47,2015-01-20 08:58:54,-73.9924087524414,40.730567932128906,-73.98426818847656,40.74601364135742,12.09
2,2015-01-17 19:10:56,2015-01-17 19:24:44,-73.96672058105469,40.757232666015625,-73.9913558959961,40.75576019287109,13.55
2,2015-01-24 19:32:36,2015-01-24 19:56:09,-74.00340270996092,40.743438720703125,-73.93868255615233,40.79742431640625,21.8
5,2015-01-10 12:15:54,2015-01-11 11:33:11,-73.98244476318358,40.76517105102539,-74.01662445068358,40.71151351928711,19.3
1,2015-01-22 10:38:54,2015-01-22 10:40:34,-73.97613525390625,40.78951644897461,-73.97859954833984,40.789409637451165,3.8
1,2015-01-19 09:51:48,2015-01-19 10:10:18,-74.01078033447266,40.713481903076165,-73.97876739501953,40.75284576416016,27.95
2,2015-01-25 22:49:19,2015-01-25 23:25:46,-74.00672912597656,40.73067855834961,-73.92584991455078,40.765449523925774,30.3
2,2015-01-10 13:41:38,2015-01-10 13:49:05,-73.9729766845703,40.75602722167969,-73.97370147705078,40.76303482055664,9.1
2,2015-01-26 17:13:37,2015-01-26 17:29:14,-73.98455047607422,40.74365615844727,-73.96461486816406,40.75600814819336,16.0
1,2015-01-03 00:43:32,2015-01-03 00:47:17,-73.98885345458984,40.75868606567384,-73.97863006591797,40.7667121887207,6.3
1,2015-01-04 07:18:25,2015-01-04 07:24:55,-73.947998046875,40.790130615234375,-73.95023345947266,40.772136688232415,7.8
1,2015-01-11 02:02:13,2015-01-11 02:06:41,-73.97772979736328,40.746341705322266,-73.98306274414062,40.75436401367188,8.0
1,2015-01-22 18:39:41,2015-01-22 18:45:55,-74.00498199462889,40.75187683105469,-73.99380493164062,40.74261474609375,9.36
6,2015-01-13 18:18:28,2015-01-13 18:23:24,-73.98284912109375,40.76453399658203,-73.98580932617188,40.75767517089844,6.8
1,2015-01-22 00:42:19,2015-01-22 00:49:25,-73.99016571044923,40.72642517089844,-73.97563934326173,40.730018615722656,8.3
1,2015-01-19 12:07:03,2015-01-19 12:12:37,-73.98743438720702,40.750587463378906,-73.97418975830078,40.764892578125,8.6
1,2015-01-04 19:56:33,2015-01-04 20:07:45,-73.98258209228516,40.748638153076165,-74.0047149658203,40.75211334228516,9.8
1,2015-01-15 10:33:19,2015-01-15 11:05:18,-73.86290740966798,40.768699645996094,-74.00497436523438,40.70675659179688,46.0
1,2015-01-14 08:35:57,2015-01-14 08:43:50,-73.99137878417967,40.749805450439446,-73.98920440673827,40.75562286376953,7.8
6,2015-01-31 19:13:13,2015-01-31 19:27:52,-73.9957504272461,40.743194580078125,-73.96395874023438,40.77389526367188,17.25
1,2015-01-23 19:37:05,2015-01-23 19:40:46,-73.98162841796875,40.76791763305664,-73.97412872314453,40.763427734375,7.56
1,2015-01-12 17:35:18,2015-01-12 17:36:16,-73.96238708496092,40.77578353881836,-73.95921325683594,40.780548095703125,6.2
1,2015-01-30 11:32:04,2015-01-30 11:38:44,-73.97415161132812,40.7939910888672,-73.98113250732422,40.78090286254882,7.3
1,2015-01-16 13:09:15,2015-01-16 13:21:06,-74.00418853759764,40.73327255249024,-73.9993438720703,40.72323989868164,11.75
1,2015-01-23 20:59:46,2015-01-23 21:22:55,-73.97648620605469,40.75528335571289,-74.00359344482422,40.736328125,20.8
1,2015-01-15 07:16:09,2015-01-15 07:29:15,-73.96555328369139,40.79058837890625,-73.97191619873048,40.75416946411133,16.05
2,2015-01-09 00:48:56,2015-01-09 00:53:18,-73.96321868896483,40.77479553222656,-73.9462890625,40.78116226196289,7.3
1,2015-01-15 23:50:58,2015-01-16 00:15:22,-73.99552154541014,40.72494888305664,-73.95210266113281,40.80902099609375,33.2
1,2015-01-24 18:25:42,2015-01-24 18:37:02,-73.97323608398438,40.74382019042969,-73.96146392822266,40.7778434753418,12.3
1,2015-01-31 18:57:37,2015-01-31 19:16:41,-73.9811248779297,40.74448394775391,-74.007568359375,40.70840072631836,17.75
1,2015-01-29 22:04:42,2015-01-29 22:18:37,-73.98983001708984,40.738563537597656,-73.9934310913086,40.75469207763672,14.16
1,2015-01-30 14:05:29,2015-01-30 14:12:15,-73.9372787475586,40.813438415527344,-73.94361877441406,40.80121994018555,8.76
1,2015-01-02 08:15:07,2015-01-02 08:25:26,-74.00449371337889,40.752220153808594,-74.01554107666014,40.71160888671875,15.35
1,2015-01-22 01:20:57,2015-01-22 01:45:51,-73.98595428466798,40.75990676879882,-73.89875030517578,40.72795867919922,24.3
3,2015-01-10 11:12:18,2015-01-10 11:32:17,-73.7763442993164,40.6452751159668,-73.85395812988281,40.69608688354492,24.3
5,2015-01-11 17:45:17,2015-01-11 17:50:41,-73.97940826416014,40.744022369384766,-73.96808624267578,40.75540542602539,7.8
1,2015-01-07 20:49:36,2015-01-07 21:02:55,-73.97478485107422,40.75959777832031,-74.00431060791014,40.73121643066406,15.2
1,2015-01-20 08:39:13,2015-01-20 09:04:03,-74.01519775390625,40.70855712890625,-73.96630096435547,40.77308654785156,26.0
2,2015-01-17 19:22:47,2015-01-17 19:31:31,-73.96385192871092,40.79296875,-73.95160675048828,40.776100158691406,11.0
1,2015-01-03 13:59:42,2015-01-03 14:13:57,-73.98995971679686,40.72942352294922,-73.96190643310547,40.776798248291016,17.0
1,2015-01-19 15:45:30,2015-01-19 15:53:48,-73.97218322753906,40.760120391845696,-73.98216247558594,40.7724494934082,8.3
1,2015-01-06 21:30:52,2015-01-06 21:38:46,-73.97605895996092,40.76552963256836,-73.98526000976561,40.759544372558594,9.95
2,2015-01-16 19:06:05,2015-01-16 19:21:45,-73.9676742553711,40.76283645629882,-73.8873291015625,40.753265380859375,18.3
1,2015-01-12 17:49:41,2015-01-12 18:15:35,-73.9759521484375,40.788135528564446,-74.00887298583984,40.71404266357422,30.2
1,2015-01-26 07:07:19,2015-01-26 07:11:11,-73.96112060546875,40.76936340332031,-73.95063781738281,40.76902389526367,6.36
2,2015-01-31 12:02:56,2015-01-31 12:04:45,-73.94657897949217,40.776668548583984,-73.94928741455078,40.77289581298828,4.3
4,2015-01-04 09:22:20,2015-01-04 09:47:50,-73.78111267089844,40.64493560791016,-73.94776153564453,40.77867126464844,58.13
1,2015-01-21 09:10:20,2015-01-21 09:35:33,-73.98152923583984,40.732791900634766,-73.95932006835938,40.77751922607422,18.3
1,2015-01-30 21:15:37,2015-01-30 21:37:26,-73.98357391357422,40.7490692138672,-73.96019744873048,40.81574630737305,27.96
5,2015-01-08 15:07:03,2015-01-08 15:09:05,-73.98210906982422,40.743118286132805,-73.98651123046875,40.73860168457031,5.6
1,2015-01-19 22:14:29,2015-01-19 22:39:38,-73.78379821777342,40.64865112304688,-73.94476318359375,40.77931594848633,69.6
1,2015-01-10 18:55:06,2015-01-10 19:00:53,-73.97911071777342,40.785037994384766,-73.98170471191406,40.775066375732415,7.3
1,2015-01-23 07:14:58,2015-01-23 07:24:27,-73.96759796142578,40.7878303527832,-73.97528839111328,40.7559928894043,11.8
3,2015-01-13 23:49:16,2015-01-14 00:00:13,-73.97560119628906,40.76042175292969,-73.98982238769531,40.74698638916016,10.8
1,2015-01-01 17:15:14,2015-01-01 17:20:55,-74.0018539428711,40.735210418701165,-73.9886016845703,40.73710632324219,8.0
1,2015-01-30 09:41:07,2015-01-30 10:10:21,-73.9569091796875,40.777542114257805,-73.99248504638672,40.724552154541016,26.8
1,2015-01-19 20:06:01,2015-01-19 20:17:36,-73.9683837890625,40.76243591308594,-73.92584991455078,40.743850708007805,16.42
1,2015-01-16 20:06:54,2015-01-16 20:10:38,-73.99518585205078,40.7397689819336,-73.9885025024414,40.748043060302734,6.3
1,2015-01-11 13:16:48,2015-01-11 13:26:10,-73.98363494873048,40.73817825317384,-73.98497009277344,40.75779724121094,9.3
1,2015-01-13 14:29:50,2015-01-13 14:30:53,-73.99147033691406,40.74934005737305,-73.9954605102539,40.74900817871094,3.8
1,2015-01-25 07:11:30,2015-01-25 07:35:44,-73.78894805908203,40.64715576171875,-73.94660186767578,40.66984558105469,42.25
1,2015-01-31 05:26:30,2015-01-31 05:39:41,-74.00294494628906,40.73926162719727,-73.95677185058595,40.74778366088867,18.3
2,2015-01-10 23:26:50,2015-01-10 23:27:07,-73.98582458496092,40.76959609985352,-73.98741912841797,40.77032470703125,63.3
1,2015-01-02 23:58:50,2015-01-03 00:01:44,-73.98234558105469,40.77254867553711,-73.98767852783203,40.76536178588867,7.05
1,2015-01-21 22:20:10,2015-01-21 22:24:33,-73.95294189453125,40.77644348144531,-73.96162414550781,40.764434814453125,8.84
6,2015-01-20 08:52:16,2015-01-20 08:59:20,-73.98062133789062,40.745243072509766,-73.98733520507811,40.73897552490234,7.8
4,2015-01-20 21:49:59,2015-01-20 21:58:57,-73.95648193359375,40.76820755004882,-73.97989654541014,40.780521392822266,10.3
1,2015-01-20 21:47:15,2015-01-20 21:58:28,-73.99806213378906,40.76081085205078,-73.99093627929686,40.750396728515625,12.25
1,2015-01-04 16:12:49,2015-01-04 16:19:46,-73.96310424804686,40.763286590576165,-73.95616149902342,40.76604843139648,6.8
1,2015-01-06 08:45:57,2015-01-06 08:51:12,-73.99349975585938,40.75213241577149,-73.98316192626953,40.76653671264648,8.0
1,2015-01-24 19:39:29,2015-01-24 19:52:52,-73.99363708496092,40.73218536376953,-73.98096466064453,40.72122573852539,12.36
1,2015-01-20 10:23:10,2015-01-20 10:25:59,-73.98631286621094,40.72995376586913,-73.99159240722656,40.722618103027344,6.2
1,2015-01-13 09:40:32,2015-01-13 09:44:17,-73.98484802246092,40.74553680419922,-73.98035430908203,40.75136184692384,6.2
1,2015-01-15 18:51:57,2015-01-15 19:13:26,-73.97858428955078,40.74795913696289,-73.98685455322266,40.76088333129882,15.3
5,2015-01-19 17:51:01,2015-01-19 17:57:49,-73.97747039794923,40.75263214111328,-73.99114990234375,40.75025939941406,6.8
1,2015-01-14 23:37:03,2015-01-14 23:51:17,-73.9918212890625,40.72626876831056,-73.95671081542967,40.76684188842773,18.2
1,2015-01-18 16:00:25,2015-01-18 16:14:46,-73.98772430419923,40.76010513305664,-73.95967864990233,40.771011352539055,12.3
1,2015-01-23 13:49:01,2015-01-23 13:52:17,-74.01569366455078,40.710899353027344,-74.01451110839844,40.704566955566406,5.3
6,2015-01-31 09:07:05,2015-01-31 09:13:19,-73.9872055053711,40.74495697021485,-73.99182891845702,40.755874633789055,7.3
1,2015-01-17 12:26:58,2015-01-17 12:35:02,-73.98532104492188,40.76365661621094,-73.96988677978516,40.76033020019531,7.8
1,2015-01-06 16:29:14,2015-01-06 16:38:52,-73.9820785522461,40.76103210449219,-73.9756317138672,40.761173248291016,9.3
1,2015-01-19 21:19:52,2015-01-19 21:27:07,-73.96833801269531,40.75550079345703,-73.98468780517578,40.72893905639648,11.6
1,2015-01-23 08:55:17,2015-01-23 09:05:20,-73.98283386230467,40.76148223876953,-73.99687957763672,40.763008117675774,8.3
1,2015-01-10 10:25:14,2015-01-10 10:33:05,-73.95674133300781,40.76801681518555,-73.97531890869139,40.78021240234375,10.45
1,2015-01-20 17:55:22,2015-01-20 18:01:29,-73.98683166503906,40.72965240478516,-74.00285339355469,40.727630615234375,8.3
1,2015-01-24 16:42:50,2015-01-24 16:48:26,-73.98146820068358,40.74695587158203,-73.97061920166014,40.76277923583984,6.8
5,2015-01-10 08:53:20,2015-01-10 08:56:46,-73.99315643310547,40.73648071289063,-73.9845962524414,40.732471466064446,5.3
1,2015-01-10 11:48:08,2015-01-10 11:56:52,-73.98223114013672,40.77545166015625,-73.97212982177734,40.78152084350586,8.3
1,2015-01-05 16:16:23,2015-01-05 16:22:58,-73.96410369873048,40.76537322998047,-73.97110748291014,40.76167678833008,7.8
2,2015-01-13 13:12:10,2015-01-13 13:31:37,-73.95260620117188,40.7895736694336,-73.98242950439453,40.76503372192384,18.35
1,2015-01-16 22:30:20,2015-01-16 22:45:19,-73.96898651123048,40.760940551757805,-73.92355346679686,40.766971588134766,15.3
5,2015-01-20 20:55:35,2015-01-20 20:59:29,-74.00892639160156,40.71672058105469,-74.00396728515625,40.72557067871094,7.4
1,2015-01-07 19:18:08,2015-01-07 19:27:22,-73.97109985351561,40.75750350952149,-73.99842834472656,40.76066589355469,12.35
2,2015-01-04 16:37:52,2015-01-04 16:45:22,-73.96379852294923,40.777130126953125,-73.97608184814453,40.790748596191406,10.55
1,2015-01-20 14:47:25,2015-01-20 14:52:19,-73.95313262939453,40.78285217285156,-73.9590301513672,40.774856567382805,5.8
1,2015-01-06 09:38:00,2015-01-06 09:47:57,-73.97520446777344,40.75227355957031,-73.97218322753906,40.75384140014648,7.8
1,2015-01-26 02:00:07,2015-01-26 02:06:05,-73.98907470703125,40.69159698486328,-73.99173736572266,40.67773818969727,9.75
1,2015-01-17 13:26:55,2015-01-17 13:39:04,-74.00666046142578,40.73139572143555,-73.99679565429686,40.71825408935546,12.2
1,2015-01-24 08:29:47,2015-01-24 08:38:35,-73.950439453125,40.7954216003418,-73.97987365722656,40.755081176757805,12.3
2,2015-01-01 18:48:03,2015-01-01 18:49:08,-74.00425720214845,40.74755859375,-74.00186920166014,40.7519989013672,5.35
1,2015-01-02 22:46:39,2015-01-02 22:58:08,-73.9844970703125,40.7544403076172,-73.95853424072266,40.774017333984375,14.95
1,2015-01-27 13:17:59,2015-01-27 13:21:19,-73.9617919921875,40.79551696777344,-73.96475982666014,40.80338287353516,5.3
1,2015-01-14 14:58:16,2015-01-14 15:25:39,-73.96298217773438,40.77040100097656,-74.0,40.72551727294922,28.0
1,2015-01-22 13:37:15,2015-01-22 13:51:52,-73.97577667236328,40.76038360595703,-73.99715423583984,40.7247428894043,16.64
1,2015-01-21 17:18:18,2015-01-21 17:21:57,-73.98586273193358,40.74675369262695,-73.9854736328125,40.73844146728516,7.55
1,2015-01-18 13:14:17,2015-01-18 13:48:37,-73.97237396240233,40.794166564941406,-73.96685028076173,40.799175262451165,28.3
1,2015-01-30 02:38:35,2015-01-30 02:41:04,-73.99327850341797,40.742534637451165,-73.98474884033203,40.75582885742188,6.3
1,2015-01-03 13:25:43,2015-01-03 13:32:05,-73.98170471191406,40.772808074951165,-73.97260284423827,40.76403045654297,8.6
6,2015-01-24 05:56:15,2015-01-24 06:20:16,-73.96923065185547,40.75768661499024,-73.9399185180664,40.7078857421875,24.3
1,2015-01-17 09:10:07,2015-01-17 09:27:24,-73.94503784179686,40.794090270996094,-73.98970031738281,40.75270080566406,21.6
1,2015-01-18 20:54:53,2015-01-18 21:03:37,-73.98944854736328,40.730262756347656,-73.96985626220702,40.75699615478516,10.3
1,2015-01-01 15:53:06,2015-01-01 15:57:25,-73.99092102050781,40.74745559692384,-73.98355102539062,40.73888397216797,6.3
3,2015-01-17 07:17:08,2015-01-17 07:44:02,-73.9500503540039,40.77901840209961,-73.78328704833984,40.64382553100586,75.56
1,2015-01-13 15:50:08,2015-01-13 15:53:30,-73.95679473876953,40.764961242675774,-73.96173095703125,40.764122009277344,5.3
1,2015-01-21 16:47:48,2015-01-21 16:57:12,-74.0042495727539,40.747467041015625,-73.98234558105469,40.740867614746094,9.3
1,2015-01-13 21:34:05,2015-01-13 21:41:37,-73.95314788818358,40.77837753295898,-73.96916198730467,40.76115798950195,8.8
2,2015-01-03 08:05:09,2015-01-03 08:13:59,-73.87089538574217,40.773792266845696,-73.92774963378906,40.738372802734375,20.1
6,2015-01-13 16:52:04,2015-01-13 16:59:15,-73.94509887695312,40.78694534301758,-73.95516204833984,40.77089309692384,8.8
1,2015-01-10 00:32:30,2015-01-10 00:37:15,-73.95589447021484,40.76411819458008,-73.94785308837889,40.77286148071289,8.0
1,2015-01-18 00:37:36,2015-01-18 00:50:48,-73.9601821899414,40.76195907592773,-73.98989868164062,40.7192611694336,19.4
1,2015-01-22 11:03:24,2015-01-22 11:14:12,-74.0035629272461,40.707481384277344,-73.99869537353516,40.72044372558594,11.0
1,2015-01-30 16:44:32,2015-01-30 16:51:09,-73.956787109375,40.766616821289055,-73.9500732421875,40.78386306762695,8.8
2,2015-01-12 03:08:57,2015-01-12 03:23:59,-73.98806762695312,40.723758697509766,-73.89363098144531,40.74673461914063,23.3
2,2015-01-28 20:08:50,2015-01-28 20:18:10,-73.97798156738281,40.74655151367188,-73.95901489257811,40.77197265625,10.8
5,2015-01-01 14:49:13,2015-01-01 14:59:30,-73.97415924072266,40.74316787719727,-73.991455078125,40.74941253662109,8.8
1,2015-01-17 01:04:26,2015-01-17 01:19:24,-73.96730041503906,40.756473541259766,-73.91902923583984,40.8642578125,33.35
1,2015-01-23 18:14:06,2015-01-23 18:39:30,-73.9788360595703,40.763721466064446,-74.01618194580078,40.70660781860352,27.96
2,2015-01-07 01:41:24,2015-01-07 02:05:36,-73.77680206298828,40.64589691162109,-73.98089599609375,40.73828887939453,72.66
2,2015-01-23 08:27:35,2015-01-23 08:40:59,-73.95503997802734,40.78564834594727,-73.9680404663086,40.76556015014648,12.96
1,2015-01-13 10:43:55,2015-01-13 10:49:11,-73.9793243408203,40.762325286865234,-73.98929595947266,40.76947784423828,7.3
1,2015-01-18 12:20:24,2015-01-18 12:27:43,-73.98213195800781,40.767948150634766,-73.99327850341797,40.76292037963867,8.3
1,2015-01-30 16:39:35,2015-01-30 16:45:24,-73.98244476318358,40.77303314208984,-73.98428344726561,40.780960083007805,7.8
1,2015-01-01 23:03:29,2015-01-01 23:10:53,-74.01661682128906,40.70608139038086,-73.99647521972656,40.732280731201165,10.3
1,2015-01-22 06:12:37,2015-01-22 06:22:45,-73.9806900024414,40.72573852539063,-73.9840087890625,40.755008697509766,13.3
1,2015-01-24 09:55:23,2015-01-24 10:00:43,-73.95455169677734,40.78681564331056,-73.9608154296875,40.772510528564446,7.3
1,2015-01-24 12:14:21,2015-01-24 12:18:19,-73.99816131591797,40.740528106689446,-73.99161529541014,40.74455642700195,5.8
1,2015-01-01 08:57:18,2015-01-01 09:00:01,-73.96826934814453,40.79233169555664,-73.97893524169923,40.781768798828125,6.95
1,2015-01-24 00:04:01,2015-01-24 00:14:55,-73.98658752441406,40.72153091430664,-73.99127960205078,40.692058563232415,18.8
1,2015-01-08 16:16:40,2015-01-08 16:52:28,-73.98119354248048,40.75907897949219,-73.86560821533203,40.77093124389648,49.8
1,2015-01-01 20:54:46,2015-01-01 21:03:38,-73.98773193359375,40.72250747680664,-74.0029067993164,40.73321533203125,8.8
1,2015-01-18 05:42:40,2015-01-18 06:05:17,-73.77696990966798,40.64498901367188,-73.98603820800781,40.75228118896485,58.13
2,2015-01-14 22:03:55,2015-01-14 22:23:00,-73.98846435546875,40.748477935791016,-73.99932861328125,40.68436050415039,27.8
3,2015-01-10 18:47:11,2015-01-10 19:02:04,-74.00769805908203,40.74107360839844,-73.97672271728516,40.74849319458008,15.2
1,2015-01-28 21:39:55,2015-01-28 21:43:26,-73.93843078613281,40.80302047729492,-73.93978118896483,40.794559478759766,5.8
1,2015-01-23 11:32:58,2015-01-23 11:43:20,-73.97930908203125,40.7638053894043,-73.9754409790039,40.749881744384766,11.0
1,2015-01-17 15:36:33,2015-01-17 15:44:22,-73.97486877441406,40.79087829589844,-73.98262786865233,40.77415084838867,8.3
1,2015-01-25 21:27:31,2015-01-25 21:32:02,-73.96784210205078,40.76272964477539,-73.95484924316406,40.77732467651367,7.3
4,2015-01-23 18:56:37,2015-01-23 19:05:18,-73.98233032226561,40.7504768371582,-73.98228454589844,40.74298095703125,11.16
4,2015-01-11 05:09:54,2015-01-11 05:16:01,-73.99839782714845,40.71372222900391,-74.00572204589844,40.72604370117188,7.8
3,2015-01-01 03:32:13,2015-01-01 03:41:08,-73.98731994628906,40.719680786132805,-74.00486755371092,40.715911865234375,9.3
2,2015-01-17 08:30:45,2015-01-17 08:34:55,-73.97899627685547,40.74633026123047,-73.97232818603516,40.75879669189453,7.3
1,2015-01-02 13:50:57,2015-01-02 14:06:17,-73.99152374267578,40.7705307006836,-73.98213958740233,40.75579071044922,14.75
2,2015-01-09 16:53:06,2015-01-09 17:11:14,-73.96646881103516,40.75310516357422,-74.00001525878906,40.72343063354492,16.3
1,2015-01-09 13:13:38,2015-01-09 13:26:21,-73.98233795166014,40.772926330566406,-73.97871398925781,40.75663757324219,12.2
4,2015-01-14 11:46:07,2015-01-14 12:09:49,-73.99440002441406,40.74054336547852,-73.97275543212889,40.75711441040039,15.8
1,2015-01-07 15:33:12,2015-01-07 15:46:11,-73.9715347290039,40.78242874145508,-73.9485855102539,40.80155563354492,14.0
1,2015-01-25 14:21:34,2015-01-25 14:44:44,-73.96237182617188,40.75914001464844,-73.9812774658203,40.78091812133789,16.3
6,2015-01-26 08:08:12,2015-01-26 08:12:15,-73.98534393310547,40.7318229675293,-73.98124694824217,40.74150848388672,7.8
1,2015-01-08 15:55:04,2015-01-08 15:56:26,-73.98094177246092,40.74509048461913,-73.98534393310547,40.73977279663086,4.8
1,2015-01-11 12:40:37,2015-01-11 12:44:54,-73.97874450683594,40.78256607055664,-73.97886657714845,40.77725982666016,7.25
1,2015-01-09 07:46:27,2015-01-09 08:07:32,-73.98314666748048,40.77476501464844,-74.01432037353516,40.71456527709961,22.56
1,2015-01-21 13:58:47,2015-01-21 14:14:16,-74.00187683105469,40.740509033203125,-73.98372650146483,40.75111770629882,13.55
1,2015-01-08 12:39:38,2015-01-08 12:46:17,-73.9579086303711,40.76521682739258,-73.96484375,40.77262115478516,7.96
2,2015-01-20 21:32:40,2015-01-20 21:47:03,-73.9881591796875,40.754104614257805,-74.00513458251953,40.71912384033203,15.95
6,2015-01-30 10:22:52,2015-01-30 10:38:48,-73.97767639160156,40.76549911499024,-73.99781036376953,40.73014831542969,16.56
1,2015-01-06 18:39:29,2015-01-06 18:47:54,-73.99568939208984,40.75910949707031,-73.98786926269531,40.757999420166016,8.3
1,2015-01-18 14:57:58,2015-01-18 15:09:42,-73.9808578491211,40.74499130249024,-74.004638671875,40.74215316772461,12.35
1,2015-01-23 08:13:58,2015-01-23 08:36:25,-73.98248291015625,40.78278350830078,-73.97547912597656,40.76031112670898,18.96
2,2015-01-28 00:13:08,2015-01-28 00:47:38,-73.97863006591797,40.76276779174805,-73.98361206054686,40.66963577270508,38.8
1,2015-01-06 08:37:41,2015-01-06 08:46:31,-73.99034118652342,40.76137924194336,-73.97888946533203,40.752288818359375,8.3
3,2015-01-15 11:45:29,2015-01-15 11:54:27,-73.97122955322266,40.763816833496094,-73.96097564697266,40.75753021240234,8.3
2,2015-01-17 23:20:07,2015-01-17 23:34:12,-73.9881820678711,40.749141693115234,-73.94778442382812,40.780437469482415,14.8
1,2015-01-26 12:44:44,2015-01-26 12:48:10,-74.0027084350586,40.739444732666016,-73.99656677246092,40.744537353515625,6.36
1,2015-01-16 23:34:22,2015-01-16 23:41:34,-73.98558044433594,40.72719192504882,-73.97295379638672,40.74763870239258,11.0
1,2015-01-15 18:24:51,2015-01-15 18:30:19,-73.99929809570312,40.734073638916016,-74.00613403320312,40.743701934814446,9.35
2,2015-01-19 19:42:29,2015-01-19 19:56:56,-73.99387359619139,40.75128173828125,-74.01646423339844,40.70641326904297,19.4
1,2015-01-20 11:54:53,2015-01-20 11:59:24,-73.9686050415039,40.76752853393555,-73.95877075195312,40.777870178222656,7.56
4,2015-01-08 09:34:18,2015-01-08 09:44:12,-73.96431732177734,40.76362991333008,-73.97543334960938,40.754661560058594,9.8
1,2015-01-11 22:19:24,2015-01-11 22:29:22,-73.98724365234375,40.73306655883789,-73.96202850341797,40.770374298095696,14.6
5,2015-01-27 22:23:09,2015-01-27 22:31:21,-73.98529052734375,40.76187133789063,-73.98506927490233,40.7469482421875,9.3
1,2015-01-05 21:31:12,2015-01-05 21:40:49,-73.99044799804686,40.75653076171875,-73.9765625,40.78556823730469,12.3
1,2015-01-02 18:55:51,2015-01-02 18:59:44,-73.96932220458984,40.798282623291016,-73.97804260253906,40.78662109375,9.25
1,2015-01-25 02:06:22,2015-01-25 02:24:38,-73.987060546875,40.759475708007805,-74.00393676757811,40.70765686035156,20.76
1,2015-01-29 15:48:25,2015-01-29 15:48:31,-73.98690795898438,40.776565551757805,-73.98712921142578,40.77632522583008,3.3
1,2015-01-11 04:15:54,2015-01-11 04:25:20,-73.99356842041014,40.72140121459961,-74.00678253173827,40.70824813842773,9.8
1,2015-01-21 11:14:56,2015-01-21 11:41:08,-73.97100067138672,40.790130615234375,-74.00760650634764,40.74359130859375,25.4
1,2015-01-02 05:40:49,2015-01-02 06:21:23,-73.78104400634764,40.64507293701172,-73.96558380126953,40.803836822509766,67.13
